collection_timestamp_utc,pollution_timestamp_utc,aqi_us,main_pollutant_us,temperature_celsius,humidity_percent,wind_speed_m_s,wind_direction_degrees,weather_icon_code,pm2_5,hour,day_of_week,month,is_weekend,aqi_lag_1h,aqi_lag_3h,aqi_lag_6h,aqi_lag_24h,pm2_5_lag_1h,pm2_5_lag_24h,temp_lag_1h,temp_lag_3h,aqi_rolling_mean_3h,aqi_rolling_mean_6h,aqi_rolling_std_6h,pm2_5_rolling_mean_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,temp_rolling_mean_6h,temp_rolling_std_6h,humidity_rolling_mean_6h,wind_rolling_mean_6h,aqi_1h_ahead,aqi_2h_ahead,aqi_3h_ahead,aqi_4h_ahead,aqi_5h_ahead
2025-04-18 10:58:00,2025-04-18 10:00:00+00:00,50,p2,26,82,3.65,242,01d,12,10,4,4,0,161,94,58,130,117,90,25.0,26.0,52.33,78.83,34.085,12.33,18.0,7.266,25.83,3.869,81.33,2.31,167,106,60,176,55
2025-04-18 11:18:00,2025-04-18 11:00:00+00:00,77,p2,25,62,2.97,233,02d,18,11,4,4,0,2,52,35,53,10,89,26.0,33.0,57.67,71.67,27.602,13.67,16.5,5.822,26.33,3.445,75.83,2.47,129,102,105,155,119
2025-04-18 12:40:00,2025-04-18 12:00:00+00:00,61,p2,26,48,2.18,92,02d,14,12,4,4,0,60,104,52,88,39,14,25.0,25.0,62.67,69.5,27.891,14.67,16.0,5.899,26.83,3.061,69.0,2.79,133,131,6,184,171
2025-04-18 13:13:00,2025-04-18 13:00:00+00:00,58,p2,28,87,2.55,230,01d,13,13,4,4,0,169,158,88,199,187,110,26.0,26.0,65.33,58.83,10.797,15.0,13.67,2.422,27.17,3.061,66.83,2.9,134,10,49,45,141
2025-04-18 14:12:00,2025-04-18 14:00:00+00:00,65,p2,29,76,3.33,231,03d,15,14,4,4,0,20,165,131,147,60,7,28.0,25.0,61.33,59.5,11.077,14.0,13.83,2.483,26.5,1.643,71.83,2.82,8,133,16,9,150
2025-04-18 15:40:00,2025-04-18 15:00:00+00:00,102,p2,33,67,2.23,161,01d,23,15,4,4,0,198,170,39,131,181,174,29.0,26.0,75.0,68.83,18.519,17.0,15.83,4.07,27.83,2.927,70.33,2.82,187,86,6,138,52
2025-04-18 16:49:00,2025-04-18 16:00:00+00:00,59,p2,26,71,3.7,216,10d,14,16,4,4,0,160,182,75,86,96,16,33.0,28.0,75.33,70.33,16.99,17.33,16.17,3.764,27.83,2.927,68.5,2.83,104,164,160,148,187
2025-04-18 17:36:00,2025-04-18 17:00:00+00:00,45,p2,30,72,2.0,214,10d,11,17,4,4,0,16,14,167,142,100,137,26.0,29.0,68.67,65.0,19.339,16.0,15.0,4.147,28.67,2.658,70.17,2.66,1,186,127,150,139
2025-04-18 18:38:00,2025-04-18 18:00:00+00:00,120,p2,27,84,3.75,190,03d,27,18,4,4,0,67,48,131,111,123,129,30.0,33.0,74.67,74.83,29.322,17.33,17.17,6.338,28.83,2.483,76.17,2.93,57,96,16,181,80
2025-04-18 21:23:00,2025-04-18 21:00:00+00:00,76,p2,29,39,1.85,160,03n,17,21,4,4,0,111,87,167,174,62,112,27.0,26.0,80.33,77.83,28.153,18.33,17.83,6.014,29.0,2.449,68.17,2.81,45,171,190,36,151
2025-04-18 22:37:00,2025-04-18 22:00:00+00:00,81,p2,22,100,1.3,220,03n,18,22,4,4,0,59,77,81,31,29,20,29.0,30.0,92.33,80.5,27.443,20.67,18.33,5.854,27.83,3.764,72.17,2.47,56,22,60,76,42
2025-04-18 23:24:00,2025-04-18 23:00:00+00:00,88,p2,21,100,2.36,132,10n,20,23,4,4,0,105,171,60,64,41,135,22.0,27.0,81.67,78.17,25.795,18.33,17.83,5.492,25.83,3.656,77.67,2.49,7,179,114,49,75
2025-04-19 00:41:00,2025-04-19 00:00:00+00:00,94,p2,27,94,4.04,167,02n,21,0,5,4,1,173,2,92,178,34,148,21.0,29.0,87.67,84.0,24.519,19.67,19.0,5.254,26.0,3.688,81.5,2.55,194,31,99,147,110
2025-04-19 01:10:00,2025-04-19 01:00:00+00:00,62,p2,26,68,1.02,242,02n,14,1,5,4,1,200,16,100,175,2,194,27.0,22.0,81.33,86.83,19.6,18.33,19.5,4.416,25.33,3.141,80.83,2.39,66,0,24,189,182
2025-04-19 02:38:00,2025-04-19 02:00:00+00:00,76,p2,26,71,2.46,143,04n,17,2,5,4,1,146,125,183,119,38,76,26.0,21.0,77.33,79.5,11.095,17.33,17.83,2.483,25.17,3.061,78.67,2.17,57,88,144,17,78
2025-04-19 03:14:00,2025-04-19 03:00:00+00:00,112,p2,19,100,4.39,187,02n,25,3,5,4,1,25,24,144,57,113,9,26.0,27.0,83.33,85.5,16.991,18.67,19.17,3.764,23.5,3.271,88.83,2.6,197,168,168,32,179
2025-04-19 04:32:00,2025-04-19 04:00:00+00:00,87,p2,26,87,2.38,173,04n,20,4,5,4,1,150,44,90,40,170,112,19.0,26.0,91.67,86.5,16.849,20.67,19.5,3.728,24.17,3.312,86.67,2.78,45,49,24,125,15
2025-04-19 05:15:00,2025-04-19 05:00:00+00:00,131,p2,26,92,2.15,236,04n,29,5,5,4,1,20,122,65,104,118,38,26.0,26.0,110.0,93.67,24.857,24.67,21.0,5.404,25.0,2.966,85.33,2.74,17,42,85,75,142
2025-04-19 07:15:00,2025-04-19 07:00:00+00:00,71,p2,29,60,3.16,178,10d,16,7,5,4,1,124,80,68,184,58,26,26.0,19.0,96.33,89.83,26.514,21.67,20.17,5.776,25.33,3.327,79.67,2.59,195,123,102,144,128
2025-04-19 08:23:00,2025-04-19 08:00:00+00:00,73,p2,25,55,3.75,245,01d,17,8,5,4,1,132,148,2,26,99,73,29.0,26.0,91.67,91.67,24.509,20.67,20.67,5.241,25.17,3.312,77.5,3.05,195,51,33,114,193
2025-04-19 09:29:00,2025-04-19 09:00:00+00:00,140,p2,27,62,1.67,154,02d,31,9,5,4,1,125,174,37,81,194,59,25.0,26.0,94.67,102.33,29.703,21.33,23.0,6.293,25.33,3.386,76.0,2.92,3,140,40,198,119
2025-04-19 11:25:00,2025-04-19 11:00:00+00:00,86,p2,28,44,1.48,246,03d,19,11,5,4,1,135,54,165,106,151,26,27.0,29.0,99.67,98.0,29.907,22.33,22.0,6.387,26.83,1.472,66.67,2.43,127,87,68,10,92
2025-04-19 12:51:00,2025-04-19 12:00:00+00:00,81,p2,29,95,3.01,245,03d,18,12,5,4,1,53,129,92,110,51,187,28.0,25.0,102.33,97.0,30.443,22.67,21.67,6.563,27.33,1.633,68.0,2.54,111,150,32,14,176
2025-04-19 13:40:00,2025-04-19 13:00:00+00:00,64,p2,29,71,2.01,182,04d,15,13,5,4,1,64,112,135,163,140,24,29.0,27.0,77.0,85.83,27.636,17.33,19.33,5.888,27.83,1.602,64.5,2.51,98,180,157,162,147
2025-04-19 14:43:00,2025-04-19 14:00:00+00:00,88,p2,29,53,3.62,133,01d,20,14,5,4,1,135,198,50,148,39,136,29.0,28.0,77.67,88.67,26.666,17.67,20.0,5.657,27.83,1.602,63.33,2.59,69,120,64,111,185
2025-04-19 16:11:00,2025-04-19 16:00:00+00:00,41,p2,32,51,4.61,239,02d,10,16,5,4,1,158,21,189,191,118,117,29.0,29.0,64.33,83.33,32.898,15.0,18.83,6.969,29.0,1.673,62.67,2.73,156,188,151,175,162
2025-04-19 17:58:00,2025-04-19 17:00:00+00:00,74,p2,29,63,1.34,151,03d,17,17,5,4,1,178,192,93,86,105,126,32.0,29.0,67.67,72.33,17.671,15.67,16.5,3.619,29.33,1.366,62.83,2.68,83,164,1,83,17
2025-04-19 19:48:00,2025-04-19 19:00:00+00:00,94,p2,26,51,2.56,151,02n,21,19,5,4,1,87,187,108,89,120,142,29.0,29.0,69.67,73.67,19.149,16.0,16.83,3.971,29.0,1.897,64.0,2.86,189,26,135,108,105
2025-04-19 21:24:00,2025-04-19 21:00:00+00:00,30,p2,22,69,3.02,176,04n,7,21,5,4,1,160,12,193,98,16,141,26.0,32.0,66.0,65.17,25.506,15.0,15.0,5.55,27.83,3.43,59.67,2.86,183,165,150,97,192
2025-04-19 22:27:00,2025-04-19 22:00:00+00:00,82,p2,22,100,2.36,291,01n,19,22,5,4,1,40,81,86,173,127,135,22.0,29.0,68.67,68.17,26.385,15.67,15.67,5.785,26.67,4.082,64.5,2.92,146,73,12,110,79
2025-04-19 23:12:00,2025-04-19 23:00:00+00:00,74,p2,29,62,3.83,205,10n,17,23,5,4,1,97,101,79,106,59,196,22.0,26.0,62.0,65.83,24.855,14.33,15.17,5.456,26.67,4.082,66.0,2.95,43,119,64,196,113
2025-04-20 00:14:00,2025-04-20 00:00:00+00:00,46,p2,24,90,1.95,219,04n,11,0,6,4,1,87,145,30,157,62,18,29.0,22.0,67.33,66.67,23.922,15.67,15.33,5.279,25.33,3.204,72.5,2.51,100,11,8,163,138
2025-04-20 01:36:00,2025-04-20 01:00:00+00:00,92,p2,20,74,2.63,203,10n,21,1,6,4,1,25,69,69,80,181,191,24.0,22.0,70.67,69.67,26.059,16.33,16.0,5.762,23.83,3.251,74.33,2.72,121,95,59,92,132
2025-04-20 02:56:00,2025-04-20 02:00:00+00:00,72,p2,28,100,2.15,150,04n,16,2,6,4,1,193,103,199,5,191,123,20.0,29.0,70.0,66.0,23.358,16.0,15.17,5.231,24.17,3.601,82.5,2.66,134,149,174,171,177
2025-04-20 03:21:00,2025-04-20 03:00:00+00:00,40,p2,22,82,1.72,154,04n,10,3,6,4,1,196,24,135,153,186,197,28.0,24.0,68.0,67.67,20.452,15.67,15.67,4.367,24.17,3.601,84.67,2.44,80,33,177,17,1
2025-04-20 04:34:00,2025-04-20 04:00:00+00:00,86,p2,20,63,2.28,198,03n,19,4,6,4,1,4,146,177,176,58,82,22.0,20.0,66.0,68.33,21.068,15.0,15.67,4.367,23.83,3.92,78.5,2.43,123,36,186,96,80
2025-04-20 05:16:00,2025-04-20 05:00:00+00:00,99,p2,22,69,2.47,172,04n,22,5,6,4,1,21,147,63,189,49,175,20.0,28.0,75.0,72.5,24.591,17.0,16.5,5.089,22.67,3.011,79.67,2.2,143,144,17,124,29
2025-04-20 06:45:00,2025-04-20 06:00:00+00:00,128,p2,27,82,2.83,145,02d,28,6,6,4,1,94,25,187,2,32,19,22.0,22.0,104.33,86.17,29.26,23.0,19.33,6.055,23.17,3.488,78.33,2.35,74,181,197,125,29
2025-04-20 07:43:00,2025-04-20 07:00:00+00:00,65,p2,26,64,2.79,197,02d,15,7,6,4,1,152,192,186,116,59,54,27.0,20.0,97.33,81.67,30.243,21.67,18.33,6.218,24.17,3.251,76.67,2.37,94,177,73,198,179
2025-04-20 09:58:00,2025-04-20 09:00:00+00:00,87,p2,30,75,3.93,207,01d,20,9,6,4,1,25,159,173,159,152,159,26.0,22.0,93.33,84.17,29.903,21.0,19.0,6.132,24.5,3.782,72.5,2.67,33,20,154,27,18
2025-04-20 10:54:00,2025-04-20 10:00:00+00:00,107,p2,32,54,2.09,145,01d,24,10,6,4,1,151,48,80,51,77,182,30.0,27.0,86.33,95.33,21.417,19.67,21.33,4.457,26.17,4.579,67.83,2.73,103,98,170,71,171
2025-04-20 11:12:00,2025-04-20 11:00:00+00:00,82,p2,29,100,4.19,206,01d,19,11,6,4,1,135,5,87,156,133,71,32.0,26.0,92.0,94.67,21.824,21.0,21.33,4.457,27.67,3.502,74.0,3.05,139,18,186,176,42
2025-04-20 12:42:00,2025-04-20 12:00:00+00:00,36,p2,23,60,1.05,274,03d,9,12,6,4,1,71,148,75,87,72,38,29.0,30.0,75.0,84.17,32.071,17.33,19.17,6.676,27.83,3.189,72.5,2.81,16,74,83,97,59
2025-04-20 13:50:00,2025-04-20 13:00:00+00:00,99,p2,32,75,3.78,199,01d,22,13,6,4,1,79,129,76,62,121,5,23.0,32.0,72.33,79.33,25.696,16.67,18.17,5.419,28.67,3.559,71.33,2.97,23,10,140,18,39
2025-04-20 14:26:00,2025-04-20 14:00:00+00:00,60,p2,30,68,2.64,254,02d,14,14,6,4,1,188,37,180,3,52,144,32.0,29.0,65.0,78.5,26.327,15.0,18.0,5.55,29.33,3.327,72.0,2.95,87,20,113,1,73
2025-04-20 15:21:00,2025-04-20 15:00:00+00:00,80,p2,29,91,2.2,243,03d,18,15,6,4,1,28,102,6,99,74,149,30.0,23.0,79.67,77.33,26.028,18.0,17.67,5.465,29.17,3.312,74.67,2.66,171,179,58,118,104
2025-04-20 16:52:00,2025-04-20 16:00:00+00:00,67,p2,28,53,2.11,177,04d,15,16,6,4,1,92,50,88,16,194,62,29.0,32.0,69.0,70.67,21.667,15.67,16.17,4.535,28.5,3.017,74.5,2.66,18,98,75,190,111
2025-04-20 17:14:00,2025-04-20 17:00:00+00:00,47,p2,32,86,2.83,198,01d,11,17,6,4,1,102,162,172,51,188,83,28.0,30.0,64.67,64.83,22.693,14.67,14.83,4.708,29.0,3.347,72.17,2.44,40,78,75,167,198
2025-04-20 19:31:00,2025-04-20 19:00:00+00:00,71,p2,28,77,3.28,117,02n,16,19,6,4,1,152,70,35,153,98,169,32.0,29.0,61.67,70.67,17.761,14.0,16.0,3.742,29.83,1.835,75.0,2.81,0,158,140,155,45
2025-04-20 20:37:00,2025-04-20 20:00:00+00:00,64,p2,23,49,0.69,237,04n,15,20,6,4,1,51,148,124,101,78,153,28.0,28.0,60.67,64.83,11.089,14.0,14.83,2.317,28.33,3.011,70.67,2.29,165,14,137,66,163
2025-04-20 21:42:00,2025-04-20 21:00:00+00:00,94,p2,22,56,1.68,183,01n,21,21,6,4,1,186,83,136,175,36,37,23.0,32.0,76.33,70.5,15.808,17.33,16.0,3.347,27.0,3.795,68.67,2.13,63,165,118,50,119
2025-04-20 23:56:00,2025-04-20 23:00:00+00:00,36,p2,26,79,1.89,197,02n,9,23,6,4,1,189,65,27,17,190,175,22.0,28.0,64.67,63.17,20.134,15.0,14.5,4.183,26.5,3.674,66.67,2.08,116,171,21,0,72
2025-04-21 00:34:00,2025-04-21 00:00:00+00:00,87,p2,27,83,2.66,249,02n,20,0,0,4,0,116,147,120,4,137,43,26.0,23.0,72.33,66.5,22.421,16.67,15.33,4.761,26.33,3.615,71.67,2.17,88,157,137,46,176
2025-04-21 02:36:00,2025-04-21 02:00:00+00:00,71,p2,27,82,3.36,225,10n,16,2,0,4,0,82,95,85,115,120,160,27.0,22.0,64.67,70.5,20.285,15.0,16.17,4.262,25.5,2.429,71.0,2.26,29,151,71,115,38
2025-04-21 04:00:00,2025-04-21 03:00:00+00:00,67,p2,26,60,2.61,178,01n,15,3,0,4,0,118,8,193,7,79,150,27.0,26.0,75.0,69.83,20.331,17.0,16.0,4.29,25.17,2.137,68.17,2.15,128,145,142,175,77
2025-04-21 04:12:00,2025-04-21 04:00:00+00:00,58,p2,27,72,1.96,206,10n,13,4,0,4,0,82,129,185,56,66,35,26.0,27.0,65.33,68.83,20.817,14.67,15.67,4.457,25.83,1.941,72.0,2.36,76,85,7,172,56
2025-04-21 05:28:00,2025-04-21 05:00:00+00:00,112,p2,21,65,2.79,137,01n,25,5,0,4,0,200,151,18,144,154,44,27.0,27.0,79.0,71.83,25.857,17.67,16.33,5.574,25.67,2.338,73.5,2.54,41,52,95,140,119
2025-04-21 06:38:00,2025-04-21 06:00:00+00:00,43,p2,27,49,2.12,229,01d,10,6,0,4,0,11,7,114,199,139,111,21.0,26.0,71.0,73.0,24.008,16.0,16.5,5.32,25.83,2.401,68.5,2.58,76,120,131,68,49
2025-04-21 07:48:00,2025-04-21 07:00:00+00:00,90,p2,28,95,2.62,246,04d,20,7,0,4,0,94,123,146,8,74,121,27.0,27.0,81.67,73.5,24.386,18.33,16.5,5.32,26.0,2.53,70.5,2.58,117,101,196,17,41
2025-04-21 08:29:00,2025-04-21 08:00:00+00:00,46,p2,30,51,1.77,279,04d,11,8,0,4,0,55,22,31,17,106,57,28.0,21.0,59.67,69.33,26.905,13.67,15.67,5.785,26.5,3.017,65.33,2.31,198,136,84,33,76
2025-04-21 09:38:00,2025-04-21 09:00:00+00:00,67,p2,29,77,3.45,203,10d,15,9,0,4,0,104,157,90,57,192,40,30.0,27.0,67.67,69.33,26.905,15.33,15.67,5.785,27.0,3.162,68.17,2.45,146,143,145,157,125
2025-04-21 11:45:00,2025-04-21 11:00:00+00:00,66,p2,30,61,1.2,189,10d,15,11,0,4,0,198,142,36,81,79,108,29.0,28.0,59.67,70.67,26.425,13.67,16.0,5.657,27.5,3.391,66.33,2.32,133,124,179,145,29
2025-04-21 12:50:00,2025-04-21 12:00:00+00:00,88,p2,34,74,2.96,251,10d,20,12,0,4,0,106,73,62,138,109,42,30.0,30.0,73.67,66.67,19.937,16.67,15.17,4.262,29.67,2.422,67.83,2.35,61,183,18,136,174
2025-04-21 13:50:00,2025-04-21 13:00:00+00:00,82,p2,29,63,1.23,217,02d,19,13,0,4,0,161,54,43,33,145,158,34.0,29.0,78.67,73.17,16.786,18.0,16.67,3.615,30.0,2.098,70.17,2.2,76,186,197,162,81
2025-04-21 15:53:00,2025-04-21 15:00:00+00:00,67,p2,26,81,2.08,184,02d,15,15,0,4,0,64,109,131,155,114,138,29.0,30.0,79.0,69.33,14.665,18.0,15.83,3.251,29.67,2.582,67.83,2.12,69,195,92,184,179
2025-04-21 16:36:00,2025-04-21 16:00:00+00:00,96,p2,30,95,2.75,223,03d,22,16,0,4,0,110,54,120,0,131,144,26.0,34.0,81.67,77.67,12.848,18.67,17.67,3.077,29.67,2.582,75.17,2.28,175,70,173,22,141
2025-04-21 18:32:00,2025-04-21 18:00:00+00:00,105,p2,25,69,2.7,232,03d,24,18,0,4,0,92,11,107,145,112,61,30.0,29.0,89.33,84.0,15.608,20.33,19.17,3.656,29.0,3.225,73.83,2.15,118,130,23,163,199
2025-04-21 19:54:00,2025-04-21 19:00:00+00:00,123,p2,25,73,0.49,141,03n,27,19,0,4,0,178,15,91,40,83,103,25.0,26.0,108.0,93.5,19.357,24.33,21.17,4.167,28.17,3.545,75.83,2.04,74,186,196,38,65
2025-04-21 20:34:00,2025-04-21 20:00:00+00:00,99,p2,18,85,3.08,128,02n,22,20,0,4,0,199,149,36,55,188,118,25.0,30.0,109.0,95.33,19.253,24.33,21.5,4.135,25.5,4.231,77.67,2.06,36,160,192,6,131
2025-04-21 21:45:00,2025-04-21 21:00:00+00:00,58,p2,21,66,2.73,157,04n,13,21,0,4,0,86,27,105,35,175,9,18.0,25.0,93.33,91.33,24.386,20.67,20.5,5.394,24.17,4.167,78.17,2.31,150,21,56,117,159
2025-04-21 22:53:00,2025-04-21 22:00:00+00:00,77,p2,24,100,1.92,232,01n,18,22,0,4,0,139,84,61,0,182,119,21.0,25.0,78.0,93.0,22.672,17.67,21.0,4.899,23.83,4.07,81.33,2.28,33,102,83,52,102
2025-04-22 00:40:00,2025-04-22 00:00:00+00:00,94,p2,25,100,2.66,222,02n,21,0,1,4,0,3,155,197,171,107,21,24.0,18.0,76.33,92.67,22.633,17.33,20.83,4.875,23.0,2.898,82.17,2.26,14,106,58,147,110
2025-04-22 01:42:00,2025-04-22 01:00:00+00:00,67,p2,18,81,3.73,247,02n,15,1,1,4,0,43,92,149,82,62,40,25.0,21.0,79.33,86.33,23.78,18.0,19.33,5.086,21.83,3.312,84.17,2.44,11,129,199,65,51
2025-04-22 02:34:00,2025-04-22 02:00:00+00:00,73,p2,25,95,1.86,244,04n,17,2,1,4,0,100,120,10,6,50,93,18.0,24.0,78.0,78.0,15.773,17.67,17.67,3.445,21.83,3.312,87.83,2.66,40,57,73,3,121
2025-04-22 03:30:00,2025-04-22 03:00:00+00:00,128,p2,24,100,3.54,190,02n,28,3,1,4,0,170,111,53,191,57,126,25.0,25.0,89.33,82.83,25.151,20.0,18.67,5.317,22.83,2.787,90.33,2.74,144,32,123,136,65
2025-04-22 04:33:00,2025-04-22 04:00:00+00:00,83,p2,26,82,1.07,202,02n,19,4,1,4,0,82,152,43,88,150,25,24.0,18.0,94.67,87.0,22.1,21.33,19.67,4.546,23.67,2.875,93.0,2.46,63,175,128,110,125
2025-04-22 05:12:00,2025-04-22 05:00:00+00:00,95,p2,26,100,2.87,165,02n,21,5,1,4,0,11,150,178,66,49,140,26.0,25.0,102.0,90.0,21.689,22.67,20.17,4.491,24.0,3.033,93.0,2.62,175,2,142,169,72
2025-04-22 07:41:00,2025-04-22 07:00:00+00:00,82,p2,31,55,2.98,205,04d,19,7,1,4,0,138,84,200,172,119,72,26.0,24.0,86.67,88.0,21.799,19.67,19.83,4.491,25.0,4.195,85.5,2.68,51,30,1,153,82
2025-04-22 09:25:00,2025-04-22 09:00:00+00:00,88,p2,25,57,1.36,217,02d,20,9,1,4,0,4,187,16,144,24,84,31.0,26.0,88.33,91.5,19.295,20.0,20.67,3.83,26.17,2.483,81.5,2.28,26,17,162,17,155
2025-04-22 10:10:00,2025-04-22 10:00:00+00:00,90,p2,28,92,0.88,137,04d,20,10,1,4,0,5,9,144,154,66,140,25.0,26.0,86.67,94.33,17.166,19.67,21.17,3.43,26.67,2.503,81.0,2.12,189,93,186,157,126
2025-04-22 11:23:00,2025-04-22 11:00:00+00:00,95,p2,28,100,1.12,164,10d,21,11,1,4,0,18,98,96,26,172,64,28.0,31.0,91.0,88.83,5.636,20.33,20.0,0.894,27.33,2.16,81.0,1.71,194,160,182,91,72
2025-04-22 12:47:00,2025-04-22 12:00:00+00:00,74,p2,26,47,3.75,242,02d,17,12,1,4,0,169,122,122,141,173,73,28.0,25.0,86.33,87.33,8.14,19.33,19.67,1.506,27.33,2.16,75.17,2.16,79,134,83,108,93
2025-04-22 13:23:00,2025-04-22 13:00:00+00:00,30,p2,29,60,1.48,138,02d,7,13,1,4,0,42,31,28,12,107,151,26.0,28.0,66.33,76.5,23.898,15.0,17.33,5.241,27.83,2.137,68.5,1.93,1,101,132,163,184
2025-04-22 14:26:00,2025-04-22 14:00:00+00:00,113,p2,34,72,1.88,231,02d,25,14,1,4,0,62,152,111,153,165,78,29.0,28.0,72.33,81.67,28.275,16.33,18.33,6.121,28.33,3.141,71.33,1.74,69,104,120,163,20
2025-04-22 15:31:00,2025-04-22 15:00:00+00:00,84,p2,26,50,3.16,179,03d,19,15,1,4,0,47,37,121,94,54,70,34.0,26.0,75.67,81.0,28.142,17.0,18.17,6.08,28.5,2.95,70.17,2.04,157,4,92,111,83
2025-04-22 17:41:00,2025-04-22 17:00:00+00:00,70,p2,28,96,2.22,227,10d,16,17,1,4,0,80,68,15,164,189,36,26.0,29.0,89.0,77.67,28.048,20.0,17.5,6.058,28.5,2.95,70.83,2.27,80,56,148,70,70
2025-04-22 18:48:00,2025-04-22 18:00:00+00:00,81,p2,33,81,3.89,233,01d,18,18,1,4,0,75,27,132,26,124,132,28.0,34.0,78.33,75.33,26.875,17.67,17.0,5.831,29.33,3.445,67.67,2.73,149,90,199,32,55
2025-04-22 19:19:00,2025-04-22 19:00:00+00:00,89,p2,17,72,2.15,136,03n,20,19,1,4,0,81,170,145,66,87,143,33.0,26.0,80.0,77.83,27.418,18.0,17.5,5.958,27.83,6.113,71.83,2.46,127,20,89,130,118
2025-04-22 21:00:00,2025-04-22 20:00:00+00:00,88,p2,23,68,2.91,166,10n,20,20,1,4,0,10,39,197,85,112,16,17.0,28.0,86.0,87.5,14.237,19.33,19.67,3.011,26.83,6.369,73.17,2.7,117,80,50,191,59
2025-04-22 22:45:00,2025-04-22 22:00:00+00:00,72,p2,26,83,2.74,229,04n,16,22,1,4,0,76,82,55,147,150,171,23.0,33.0,83.0,80.67,8.042,18.67,18.17,1.835,25.5,5.32,75.0,2.84,200,154,179,81,86
2025-04-22 23:29:00,2025-04-22 23:00:00+00:00,92,p2,24,100,0.3,230,03n,21,23,1,4,0,180,154,43,3,126,91,26.0,17.0,84.0,82.0,9.274,19.0,18.5,2.168,25.17,5.345,83.33,2.37,163,72,36,17,45
2025-04-23 00:51:00,2025-04-23 00:00:00+00:00,92,p2,31,77,2.03,191,01n,21,0,2,4,0,21,7,95,85,188,17,24.0,23.0,85.33,85.67,7.815,19.33,19.33,1.966,25.67,5.785,80.17,2.34,7,145,27,187,41
2025-04-23 01:15:00,2025-04-23 01:00:00+00:00,90,p2,23,86,3.06,153,02n,20,1,2,4,0,31,122,172,10,20,36,31.0,26.0,91.33,87.17,7.6,20.67,19.67,1.862,24.0,4.561,81.0,2.2,98,180,131,188,164
2025-04-23 02:30:00,2025-04-23 02:00:00+00:00,114,p2,19,87,4.39,140,10n,25,2,2,4,0,13,28,79,135,46,161,23.0,24.0,98.67,91.33,13.426,22.0,20.5,2.881,24.33,3.983,83.5,2.57,67,113,102,148,150
2025-04-23 03:57:00,2025-04-23 03:00:00+00:00,92,p2,21,74,2.23,258,10n,21,3,2,4,0,19,20,142,35,85,5,19.0,31.0,98.67,92.0,13.327,22.0,20.67,2.875,24.0,4.195,84.5,2.46,111,51,110,22,49
2025-04-23 04:33:00,2025-04-23 04:00:00+00:00,53,p2,26,89,2.62,243,02n,12,4,2,4,0,67,88,104,127,175,192,21.0,23.0,86.33,88.83,19.743,19.33,20.0,4.29,24.0,4.195,85.5,2.44,147,165,105,8,35
2025-04-23 05:28:00,2025-04-23 05:00:00+00:00,55,p2,23,99,2.48,173,04n,13,5,2,4,0,111,85,34,95,152,170,26.0,19.0,66.67,82.67,23.897,15.33,18.67,5.086,23.83,4.215,85.33,2.8,74,130,22,6,95
2025-04-23 06:31:00,2025-04-23 06:00:00+00:00,122,p2,27,80,3.22,188,03d,27,6,2,4,0,6,94,136,76,173,171,23.0,21.0,76.67,87.67,28.863,17.33,19.67,6.121,23.17,2.994,85.83,3.0,20,107,147,133,122
2025-04-23 07:15:00,2025-04-23 07:00:00+00:00,78,p2,27,47,3.36,164,10d,18,7,2,4,0,89,178,34,34,142,74,27.0,26.0,85.0,85.67,29.084,19.33,19.33,6.154,23.83,3.371,79.33,3.05,160,193,111,17,75
2025-04-23 08:59:00,2025-04-23 08:00:00+00:00,69,p2,31,44,1.92,278,03d,16,8,2,4,0,116,3,98,135,29,141,27.0,23.0,89.67,78.17,25.949,20.33,17.83,5.565,25.83,3.488,72.17,2.64,99,84,121,92,194
2025-04-23 10:19:00,2025-04-23 10:00:00+00:00,96,p2,25,71,3.73,164,02d,22,10,2,4,0,178,99,50,182,67,79,31.0,27.0,81.0,78.83,26.423,18.67,18.0,5.692,26.5,2.665,71.67,2.89,188,186,53,122,71
2025-04-23 11:33:00,2025-04-23 11:00:00+00:00,73,p2,24,55,3.99,218,04d,17,11,2,4,0,168,106,182,145,112,26,25.0,27.0,79.33,82.17,23.626,18.33,18.83,4.956,26.17,2.858,66.0,3.12,153,56,5,31,57
2025-04-23 12:41:00,2025-04-23 12:00:00+00:00,74,p2,24,62,3.22,197,02d,17,12,2,4,0,10,189,44,103,12,155,24.0,31.0,81.0,85.33,20.294,18.67,19.5,4.231,26.33,2.658,59.83,3.24,27,125,35,91,182
2025-04-23 13:13:00,2025-04-23 13:00:00+00:00,85,p2,27,70,2.82,252,01d,19,13,2,4,0,75,17,173,113,114,152,24.0,25.0,77.33,79.17,9.867,17.67,18.17,2.137,26.33,2.658,58.17,3.17,155,8,121,166,124
2025-04-23 14:44:00,2025-04-23 14:00:00+00:00,60,p2,24,48,2.95,229,04d,14,14,2,4,0,8,74,194,43,28,188,27.0,24.0,73.0,76.17,12.64,16.67,17.5,2.739,25.83,2.787,58.33,3.1,167,103,140,15,157
2025-04-23 15:13:00,2025-04-23 15:00:00+00:00,58,p2,31,64,2.81,171,03d,13,15,2,4,0,174,62,72,167,154,128,24.0,24.0,67.67,74.33,14.542,15.33,17.0,3.286,25.83,2.787,61.67,3.25,101,71,105,189,189
